CN,JAC,AA,PA,TN,PG,Katz,Random Walk with Restart,label
0,0.0,0.0,4,5,-16.60520500923032,0.0,-9.210340371976182,0
0,0.0,0.0,2,3,-17.451753232672228,0.0,-9.210340371976182,0
0,0.0,0.0,4,4,-16.84986495874093,0.0,-9.210340371976182,0
0,0.0,0.0,3,4,-17.127707099370756,9.998303152455041e-113,-9.210340371976182,0
0,0.0,0.0,10,7,-16.345355299399273,0.0,-9.210340371976182,0
0,0.0,0.0,1,2,-18.01861843943476,1.999640534103805e-119,-9.210340371976182,0
0,0.0,0.0,8,6,-16.642142547435665,0.0,-9.210340371976182,0
0,0.0,0.0,2,3,-17.70000092516257,9.997807251378229e-148,-9.210340371976182,0
0,0.0,0.0,4,4,-16.755150614671813,3.999442141685176e-91,-9.210340371976182,0
0,0.0,0.0,1,2,-17.866238810744203,0.0,-9.210340371976182,0
0,0.0,0.0,1,2,-17.869044805217897,1.1996167231364081e-216,-9.210340371976182,0
0,0.0,0.0,3,4,-16.952251715144428,0.0,-9.210340371976182,0
0,0.0,0.0,4,4,-16.77227354066956,0.0,-9.210340371976182,0
0,0.0,0.0,6,5,-16.653712762004872,3.9989215507966485e-182,-9.210340371976182,0
0,0.0,0.0,1,2,-17.976801492020137,0.0,-9.210340371976182,0
0,0.0,0.0,15,8,-16.395933465278485,9.99710543346585e-197,-9.210340371976182,0
0,0.0,0.0,7,8,-16.429120640352856,0.0,-9.210340371976182,0
0,0.0,0.0,1,2,-17.93858920787053,9.997708274069116e-155,-9.210340371976182,0
0,0.0,0.0,2,3,-17.138369066159633,0.0,-9.210340371976182,0
0,0.0,0.0,2,3,-17.748142989018802,3.998841773505953e-196,-9.210340371976182,0
0,0.0,0.0,2,3,-17.099839404500123,0.0,-9.210340371976182,0
0,0.0,0.0,6,5,-16.49371105929329,0.0,-9.210340371976182,0
0,0.0,0.0,5,6,-16.934291803858166,0.0,-9.210340371976182,0
0,0.0,0.0,6,5,-17.00484937152836,9.997610297487301e-162,-9.210340371976182,0
0,0.0,0.0,2,3,-17.05205924189395,0.0,-9.210340371976182,0
0,0.0,0.0,2,3,-17.41896027065286,1.9994205868426458e-196,-9.210340371976182,0
0,0.0,0.0,6,5,-16.70337061032329,9.997408348817712e-176,-9.210340371976182,0
